CustomerID,DateRaw,Time,TransactionID,ProductName,PriceUSD,Quantity,PaymentMethod,Category
113,16 August 2023,13:00:00,1418,Yogurt,19.57,5,Cash,Dairy
38,28 June 2023,04:00:00,1420,Chicken,18.65,5,Credit Card,Meat
122,28 June 2023,23:00:00,1423,Cornflakes,12.59,4,Credit Card,Cereal
60,03 August 2023,00:00:00,1424,Carrots,18.68,3,Debit Card,Produce
129,12 July 2023,21:00:00,1427,Lettuce,16.46,4,Cash,Produce
149,31 July 2023,01:00:00,1433,Oatmeal,4.88,2,Debit Card,Cereal
68,06 August 2023,18:00:00,1435,Rice,17.06,1,Cash,Grains
59,17 July 2023,17:00:00,1436,Lettuce,8.09,3,Debit Card,Produce
56,23 June 2023,02:00:00,1437,Chickpeas,3.6,2,Mobile Payment,Vegetarian
109,21 June 2023,07:00:00,1438,Tomatoes,19.93,2,Credit Card,Produce
69,23 June 2023,11:00:00,1446,Apples,14.64,3,Credit Card,Produce
138,01 June 2023,13:00:00,1447,Beef,3.66,1,Credit Card,Meat
85,16 July 2023,11:00:00,1449,Butter,4.82,5,Credit Card,Dairy
21,23 July 2023,10:00:00,1451,Yogurt,7.58,4,Credit Card,Dairy
69,09 June 2023,03:00:00,1452,Chicken,18.08,1,Mobile Payment,Meat
130,21 June 2023,21:00:00,1453,Black Beans,1.9,3,Cash,Vegetarian
130,25 July 2023,13:00:00,1454,Beef,16.4,4,Credit Card,Meat
90,14 August 2023,13:00:00,1455,Beef,13.45,5,Credit Card,Meat
113,26 August 2023,22:00:00,1457,Eggs,15.45,2,Credit Card,Dairy
112,19 June 2023,15:00:00,1460,Cornflakes,14.31,2,Credit Card,Cereal
85,08 August 2023,09:00:00,1461,Butter,11.42,5,Mobile Payment,Dairy
70,02 August 2023,19:00:00,1464,Chicken,0.69,3,Cash,Meat
68,13 August 2023,04:00:00,1466,Beef,3.01,5,Credit Card,Meat
158,21 August 2023,01:00:00,1468,Apples,3.11,5,Credit Card,Produce
122,11 July 2023,16:00:00,1471,Oatmeal,19.02,5,Cash,Cereal
21,21 July 2023,08:00:00,1472,Tomatoes,19.86,3,Cash,Produce
80,28 August 2023,13:00:00,1473,Milk,15.27,1,Mobile Payment,Dairy
43,12 June 2023,01:00:00,1474,Milk,1.7,2,Cash,Dairy
60,26 August 2023,19:00:00,1475,Pasta,12.69,4,Mobile Payment,Grains
162,10 August 2023,06:00:00,1477,Carrots,4.56,3,Cash,Produce
112,15 August 2023,22:00:00,1478,Chicken,10.86,3,Cash,Meat
81,02 June 2023,17:00:00,1479,Chicken,9.42,3,Mobile Payment,Meat
43,03 July 2023,23:00:00,1482,Oranges,6.87,3,Debit Card,Produce
76,26 June 2023,19:00:00,1483,Bread,1.69,2,Credit Card,Bakery
164,15 June 2023,22:00:00,1485,Chickpeas,6.32,3,Credit Card,Vegetarian
179,03 July 2023,11:00:00,1487,Cornflakes,7.14,1,Mobile Payment,Cereal
155,13 June 2023,05:00:00,1491,Rice,8.96,5,Debit Card,Grains
26,20 August 2023,20:00:00,1492,Apples,15.99,4,Cash,Produce
17,22 August 2023,00:00:00,1494,Apples,17.73,1,Credit Card,Produce
154,28 July 2023,10:00:00,1495,Chicken,5.78,5,Debit Card,Meat
122,04 June 2023,19:00:00,1499,Bread,3.21,4,Credit Card,Bakery
22,11 August 2023,17:00:00,1502,Beef,19.08,2,Mobile Payment,Meat
59,15 June 2023,19:00:00,1503,Onions,17.99,2,Cash,Produce
111,11 August 2023,22:00:00,1504,Bananas,16.36,3,Debit Card,Produce
154,22 June 2023,04:00:00,1506,Tofu,12.94,3,Mobile Payment,Vegetarian
72,14 June 2023,09:00:00,1510,Black Beans,14.93,1,Debit Card,Vegetarian
69,05 August 2023,05:00:00,1512,Rice,19.89,5,Debit Card,Grains
112,31 July 2023,23:00:00,1514,Butter,10.75,3,Cash,Dairy
147,08 July 2023,19:00:00,1516,Pasta,14.53,3,Mobile Payment,Grains
179,17 July 2023,18:00:00,1520,Apples,19.66,3,Credit Card,Produce
108,13 July 2023,05:00:00,1523,Carrots,17.91,5,Cash,Produce
90,10 June 2023,10:00:00,1526,Chickpeas,3.18,1,Debit Card,Vegetarian
127,12 July 2023,16:00:00,1529,Beef,5.9,2,Credit Card,Meat
92,13 August 2023,05:00:00,1531,Bread,15.06,4,Mobile Payment,Bakery
54,27 June 2023,05:00:00,1533,Tofu,2.64,5,Debit Card,Vegetarian
142,28 August 2023,18:00:00,1534,Yogurt,3.66,4,Cash,Dairy
62,27 July 2023,09:00:00,1537,Chickpeas,12.5,3,Mobile Payment,Vegetarian
17,11 July 2023,23:00:00,1538,Chicken,16.66,1,Credit Card,Meat
22,10 June 2023,19:00:00,1541,Onions,11.07,5,Mobile Payment,Produce
68,21 August 2023,23:00:00,1543,Bread,12.38,1,Mobile Payment,Bakery
127,12 July 2023,20:00:00,1546,Oranges,2.68,5,Debit Card,Produce
45,26 August 2023,23:00:00,1547,Carrots,13.74,5,Credit Card,Produce
45,20 June 2023,20:00:00,1550,Eggs,3.13,3,Cash,Dairy
149,03 July 2023,04:00:00,1551,Yogurt,15.43,3,Mobile Payment,Dairy
91,30 July 2023,02:00:00,1555,Coffee,15.08,2,Credit Card,Beverages
169,03 June 2023,07:00:00,1557,Chickpeas,15.82,4,Debit Card,Vegetarian
155,18 August 2023,23:00:00,1558,Butter,10.18,3,Credit Card,Dairy
26,10 August 2023,21:00:00,1561,Oatmeal,2.69,3,Debit Card,Cereal
147,16 June 2023,14:00:00,1563,Oranges,3.97,4,Credit Card,Produce
130,05 August 2023,11:00:00,1567,Chicken,9.05,4,Debit Card,Meat
54,05 June 2023,23:00:00,1569,Chicken,7.72,1,Credit Card,Meat
81,16 June 2023,14:00:00,1577,Coffee,1.65,3,Debit Card,Beverages
25,30 June 2023,18:00:00,1580,Potatoes,17.19,1,Mobile Payment,Produce
72,16 July 2023,15:00:00,1583,Pasta,9.97,1,Credit Card,Grains
94,10 June 2023,23:00:00,1589,Milk,19.28,1,Credit Card,Dairy
54,25 August 2023,11:00:00,1590,Pasta,12.61,3,Cash,Grains
117,12 July 2023,06:00:00,1591,Bread,7.23,2,Cash,Bakery
169,19 August 2023,16:00:00,1593,Pasta,6.9,5,Credit Card,Grains
52,16 August 2023,16:00:00,1594,Chickpeas,5.25,1,Cash,Vegetarian
25,10 August 2023,10:00:00,1599,Beef,17.78,1,Mobile Payment,Meat
30,11 August 2023,17:00:00,1600,Black Beans,9.78,1,Debit Card,Vegetarian
10,18 August 2023,14:00:00,1601,Milk,5.24,2,Cash,Dairy
108,07 August 2023,22:00:00,1604,Potatoes,1.49,2,Cash,Produce
43,29 July 2023,16:00:00,1606,Bananas,3.87,5,Cash,Produce
96,15 July 2023,01:00:00,1607,Yogurt,4.22,2,Mobile Payment,Dairy
31,05 July 2023,05:00:00,1609,Cheese,0.95,3,Debit Card,Dairy
25,30 July 2023,01:00:00,1611,Cheese,9.17,1,Cash,Dairy
60,23 June 2023,23:00:00,1612,Oatmeal,17.38,1,Debit Card,Cereal
43,27 July 2023,12:00:00,1615,Cheese,16.53,3,Mobile Payment,Dairy
107,07 June 2023,21:00:00,1618,Rice,7.6,2,Mobile Payment,Grains
70,08 August 2023,22:00:00,1622,Onions,17.72,5,Cash,Produce
52,21 June 2023,13:00:00,1623,Cornflakes,6.39,4,Debit Card,Cereal
90,17 July 2023,06:00:00,1629,Chickpeas,7.57,1,Credit Card,Vegetarian
45,23 August 2023,14:00:00,1630,Chickpeas,2.09,4,Cash,Vegetarian
155,29 June 2023,02:00:00,1632,Black Beans,9.58,4,Debit Card,Vegetarian
72,31 August 2023,10:00:00,1633,Onions,14.69,1,Mobile Payment,Produce
130,07 July 2023,23:00:00,1635,Tofu,6.1,3,Mobile Payment,Vegetarian
145,10 July 2023,14:00:00,1638,Butter,16.22,5,Mobile Payment,Dairy
136,14 August 2023,15:00:00,1642,Apples,16.19,4,Debit Card,Produce
107,14 August 2023,14:00:00,1643,Oranges,2.09,4,Credit Card,Produce
28,27 July 2023,02:00:00,1645,Yogurt,12.76,3,Credit Card,Dairy
14,18 August 2023,08:00:00,1646,Cornflakes,3.59,2,Cash,Cereal
91,31 July 2023,03:00:00,1647,Coffee,12.22,1,Mobile Payment,Beverages
172,09 August 2023,04:00:00,1648,Apples,19.89,5,Credit Card,Produce
131,10 July 2023,16:00:00,1649,Cheese,14.85,5,Cash,Dairy
18,20 August 2023,12:00:00,1653,Beef,2.92,2,Mobile Payment,Meat
133,01 July 2023,20:00:00,1654,Chickpeas,7.53,4,Debit Card,Vegetarian
169,09 July 2023,15:00:00,1655,Potatoes,12.52,3,Debit Card,Produce
70,20 July 2023,12:00:00,1656,Carrots,7.51,5,Debit Card,Produce
129,04 August 2023,21:00:00,1662,Beef,3.48,2,Mobile Payment,Meat
69,08 June 2023,07:00:00,1666,Chickpeas,10.08,1,Mobile Payment,Vegetarian
30,23 July 2023,20:00:00,1667,Yogurt,5.43,1,Mobile Payment,Dairy
164,08 June 2023,08:00:00,1671,Cornflakes,17.58,5,Debit Card,Cereal
68,06 August 2023,04:00:00,1674,Black Beans,5.11,1,Debit Card,Vegetarian
62,16 July 2023,10:00:00,1676,Cheese,7.62,3,Credit Card,Dairy
136,10 July 2023,06:00:00,1679,Apples,4.12,5,Credit Card,Produce
25,22 July 2023,08:00:00,1680,Tomatoes,14.34,5,Mobile Payment,Produce
32,27 July 2023,16:00:00,1681,Potatoes,17.85,5,Mobile Payment,Produce
112,28 June 2023,12:00:00,1682,Onions,4.54,4,Credit Card,Produce
127,31 July 2023,05:00:00,1683,Bananas,3.65,2,Debit Card,Produce
114,10 July 2023,17:00:00,1684,Black Beans,8.85,5,Credit Card,Vegetarian
75,07 August 2023,09:00:00,1687,Coffee,16.6,1,Debit Card,Beverages
145,12 July 2023,06:00:00,1688,Rice,7.16,4,Mobile Payment,Grains
98,11 August 2023,03:00:00,1693,Chicken,13.47,4,Debit Card,Meat
155,17 July 2023,04:00:00,1695,Bread,16.01,3,Credit Card,Bakery
52,19 June 2023,15:00:00,1696,Cheese,5.21,2,Debit Card,Dairy
60,20 August 2023,01:00:00,1700,Yogurt,13.21,4,Cash,Dairy
158,13 June 2023,12:00:00,1701,Rice,2.89,5,Credit Card,Grains
165,29 July 2023,12:00:00,1704,Oranges,7.28,2,Cash,Produce
19,20 August 2023,00:00:00,1706,Cheese,13.62,5,Mobile Payment,Dairy
92,22 June 2023,21:00:00,1708,Tomatoes,1.81,1,Debit Card,Produce
157,23 August 2023,06:00:00,1710,Cheese,2.25,2,Cash,Dairy
145,08 August 2023,08:00:00,1715,Onions,12.34,5,Debit Card,Produce
128,16 August 2023,04:00:00,1716,Cornflakes,2.33,1,Cash,Cereal
91,08 August 2023,18:00:00,1718,Lettuce,9.54,5,Credit Card,Produce
123,06 June 2023,22:00:00,1720,Potatoes,11.36,3,Credit Card,Produce
154,30 June 2023,16:00:00,1721,Tomatoes,17.83,1,Debit Card,Produce
80,30 August 2023,22:00:00,1723,Tofu,1.52,4,Cash,Vegetarian
54,04 July 2023,07:00:00,1724,Onions,7.98,5,Credit Card,Produce
108,03 August 2023,14:00:00,1725,Potatoes,7.72,5,Debit Card,Produce
145,10 June 2023,05:00:00,1726,Oranges,11.81,1,Mobile Payment,Produce
124,11 July 2023,10:00:00,1727,Apples,11.58,5,Cash,Produce
17,19 July 2023,15:00:00,1729,Chickpeas,4.39,4,Credit Card,Vegetarian
163,05 July 2023,04:00:00,1730,Chickpeas,1.85,3,Credit Card,Vegetarian
54,03 July 2023,22:00:00,1733,Black Beans,17.18,1,Mobile Payment,Vegetarian
92,13 July 2023,22:00:00,1734,Chicken,10.2,5,Cash,Meat
112,08 June 2023,11:00:00,1735,Yogurt,7.48,4,Mobile Payment,Dairy
92,27 July 2023,21:00:00,1740,Milk,0.75,1,Mobile Payment,Dairy
75,04 July 2023,08:00:00,1741,Carrots,15.58,1,Debit Card,Produce
19,13 June 2023,12:00:00,1742,Tofu,4.59,2,Mobile Payment,Vegetarian
62,03 June 2023,20:00:00,1744,Butter,3.09,5,Credit Card,Dairy
75,16 June 2023,20:00:00,1745,Chickpeas,10.85,4,Debit Card,Vegetarian
163,07 June 2023,06:00:00,1746,Eggs,0.7,4,Credit Card,Dairy
59,10 August 2023,21:00:00,1748,Pasta,17.06,3,Debit Card,Grains
98,14 July 2023,23:00:00,1752,Black Beans,1.81,4,Mobile Payment,Vegetarian
60,10 July 2023,00:00:00,1753,Butter,5.64,1,Mobile Payment,Dairy
81,22 June 2023,03:00:00,1754,Beef,10.78,3,Cash,Meat
133,11 June 2023,14:00:00,1755,Rice,14.46,3,Credit Card,Grains
23,03 July 2023,01:00:00,1757,Butter,18.34,2,Mobile Payment,Dairy
82,26 July 2023,00:00:00,1759,Lettuce,2.58,5,Mobile Payment,Produce
10,22 June 2023,07:00:00,1760,Bread,11.6,3,Cash,Bakery
70,12 June 2023,22:00:00,1764,Beef,17.92,2,Mobile Payment,Meat
92,07 August 2023,06:00:00,1765,Cornflakes,6.06,4,Cash,Cereal
100,29 June 2023,20:00:00,1767,Chicken,2.97,5,Cash,Meat
144,09 August 2023,00:00:00,1770,Rice,14.75,5,Mobile Payment,Grains
94,05 July 2023,19:00:00,1772,Bananas,19.13,4,Credit Card,Produce
117,28 June 2023,19:00:00,1775,Tomatoes,17.33,2,Cash,Produce
23,25 August 2023,23:00:00,1778,Apples,5.12,1,Cash,Produce
147,28 July 2023,22:00:00,1779,Yogurt,6.15,1,Mobile Payment,Dairy
43,13 June 2023,23:00:00,1782,Rice,10.96,1,Credit Card,Grains
158,02 August 2023,20:00:00,1783,Yogurt,3.5,5,Credit Card,Dairy
144,24 August 2023,11:00:00,1785,Pasta,16.84,4,Debit Card,Grains
162,12 July 2023,22:00:00,1786,Coffee,2.36,3,Debit Card,Beverages
138,19 June 2023,01:00:00,1790,Coffee,10.99,2,Debit Card,Beverages
69,02 July 2023,03:00:00,1793,Milk,12.02,2,Debit Card,Dairy
111,08 August 2023,05:00:00,1794,Chicken,3.89,3,Cash,Meat
109,16 July 2023,15:00:00,1797,Coffee,15.9,4,Credit Card,Beverages
76,16 July 2023,23:00:00,1799,Oatmeal,18.34,1,Mobile Payment,Cereal
60,22 June 2023,20:00:00,1802,Apples,18.84,5,Cash,Produce
155,20 August 2023,09:00:00,1805,Cheese,14.5,1,Credit Card,Dairy
70,19 July 2023,05:00:00,1807,Oatmeal,1.2,2,Debit Card,Cereal
113,10 June 2023,21:00:00,1809,Milk,7.81,2,Credit Card,Dairy
130,08 June 2023,23:00:00,1814,Apples,3.3,4,Cash,Produce
128,30 July 2023,04:00:00,1815,Bananas,12.05,1,Credit Card,Produce
105,09 July 2023,20:00:00,1816,Tofu,10.65,4,Mobile Payment,Vegetarian
148,26 August 2023,07:00:00,1817,Tofu,6.98,5,Mobile Payment,Vegetarian
130,28 July 2023,07:00:00,1818,Rice,18.32,5,Credit Card,Grains
130,02 June 2023,21:00:00,1819,Milk,14.66,3,Debit Card,Dairy
158,04 July 2023,20:00:00,1823,Onions,6.34,4,Credit Card,Produce
121,11 August 2023,22:00:00,1824,Coffee,8.62,3,Mobile Payment,Beverages
85,13 June 2023,09:00:00,1825,Rice,5.41,5,Debit Card,Grains
144,08 June 2023,04:00:00,1827,Yogurt,7.24,5,Mobile Payment,Dairy
98,03 August 2023,06:00:00,1829,Onions,18.05,4,Credit Card,Produce
1,15 June 2023,15:00:00,1830,Coffee,10.94,3,Credit Card,Beverages
18,02 June 2023,16:00:00,1832,Oranges,9.63,3,Cash,Produce
52,30 June 2023,19:00:00,1835,Tomatoes,15.67,2,Cash,Produce
59,07 August 2023,07:00:00,1837,Apples,17.7,3,Credit Card,Produce
74,24 August 2023,02:00:00,1838,Black Beans,1.48,2,Mobile Payment,Vegetarian
158,24 June 2023,00:00:00,1840,Tofu,6.04,5,Debit Card,Vegetarian
113,14 August 2023,13:00:00,1841,Butter,1.16,3,Debit Card,Dairy
94,17 June 2023,16:00:00,1847,Black Beans,7.17,5,Credit Card,Vegetarian
142,22 August 2023,11:00:00,1848,Tofu,10.46,5,Credit Card,Vegetarian
142,30 August 2023,23:00:00,1849,Cheese,17.16,3,Credit Card,Dairy
162,02 July 2023,09:00:00,1851,Tofu,8.23,2,Credit Card,Vegetarian
172,12 July 2023,20:00:00,1852,Bread,18.36,3,Cash,Bakery
123,20 July 2023,09:00:00,1853,Cornflakes,7.11,4,Mobile Payment,Cereal
53,23 August 2023,13:00:00,1854,Eggs,11.24,2,Cash,Dairy
93,02 July 2023,00:00:00,1855,Rice,5.31,5,Cash,Grains
158,25 July 2023,01:00:00,1858,Oranges,10.13,1,Cash,Produce
138,27 June 2023,22:00:00,1860,Chicken,3.21,4,Credit Card,Meat
169,06 August 2023,21:00:00,1861,Butter,9.65,2,Debit Card,Dairy
43,01 July 2023,05:00:00,1863,Black Beans,7.08,5,Credit Card,Vegetarian
50,30 August 2023,11:00:00,1864,Cornflakes,17.59,4,Credit Card,Cereal
74,30 July 2023,06:00:00,1865,Black Beans,17.31,3,Debit Card,Vegetarian
142,16 July 2023,14:00:00,1866,Tofu,6.29,5,Cash,Vegetarian
111,21 August 2023,23:00:00,1867,Rice,17.75,4,Mobile Payment,Grains
52,24 July 2023,13:00:00,1871,Potatoes,3.05,4,Mobile Payment,Produce
85,18 July 2023,01:00:00,1872,Coffee,9.08,2,Debit Card,Beverages
56,23 June 2023,05:00:00,1874,Butter,14.02,4,Credit Card,Dairy
145,03 June 2023,15:00:00,1875,Oranges,14.33,3,Mobile Payment,Produce
138,30 July 2023,00:00:00,1876,Cheese,5.66,3,Cash,Dairy
82,30 June 2023,08:00:00,1878,Cornflakes,12.26,5,Mobile Payment,Cereal
10,12 August 2023,19:00:00,1882,Beef,3.27,3,Mobile Payment,Meat
82,13 July 2023,18:00:00,1883,Rice,6.93,5,Cash,Grains
26,16 August 2023,04:00:00,1884,Milk,3.39,5,Cash,Dairy
173,12 June 2023,12:00:00,1885,Bananas,14.11,1,Debit Card,Produce
68,10 August 2023,06:00:00,1887,Carrots,5.78,4,Debit Card,Produce
179,31 July 2023,00:00:00,1889,Tofu,5.23,2,Debit Card,Vegetarian
75,07 June 2023,07:00:00,1891,Beef,13.24,4,Credit Card,Meat
21,30 June 2023,12:00:00,1892,Oatmeal,15.4,5,Credit Card,Cereal
165,26 June 2023,18:00:00,1897,Beef,12.18,1,Debit Card,Meat
30,25 August 2023,09:00:00,1898,Potatoes,11.47,3,Cash,Produce
129,11 August 2023,06:00:00,1899,Butter,1.68,4,Debit Card,Dairy
154,12 July 2023,16:00:00,1902,Apples,18.63,4,Cash,Produce
91,04 June 2023,05:00:00,1903,Tofu,9.63,1,Mobile Payment,Vegetarian
31,03 July 2023,04:00:00,1908,Pasta,7.11,3,Cash,Grains
129,06 August 2023,05:00:00,1910,Bread,10.44,5,Cash,Bakery
18,05 August 2023,11:00:00,1913,Bread,10.9,1,Cash,Bakery
98,15 August 2023,13:00:00,1914,Pasta,1.35,4,Cash,Grains
112,02 August 2023,00:00:00,1917,Pasta,11.27,2,Debit Card,Grains
77,08 August 2023,00:00:00,1918,Cornflakes,18.45,5,Mobile Payment,Cereal
105,17 June 2023,22:00:00,1920,Eggs,15.5,5,Mobile Payment,Dairy
111,18 July 2023,14:00:00,1921,Bread,11.37,1,Mobile Payment,Bakery
100,04 August 2023,21:00:00,1923,Bananas,16.68,3,Cash,Produce
105,14 July 2023,12:00:00,1932,Milk,19.51,3,Cash,Dairy
98,30 June 2023,16:00:00,1934,Eggs,17.95,5,Mobile Payment,Dairy
98,25 July 2023,18:00:00,1935,Black Beans,18.35,2,Credit Card,Vegetarian
169,13 July 2023,03:00:00,1938,Coffee,17.97,5,Credit Card,Beverages
23,27 July 2023,18:00:00,1939,Milk,16.32,2,Debit Card,Dairy
40,12 August 2023,15:00:00,1940,Coffee,14.21,4,Credit Card,Beverages
94,08 July 2023,08:00:00,1941,Pasta,17.09,2,Credit Card,Grains
157,28 July 2023,15:00:00,1942,Beef,0.96,4,Credit Card,Meat
40,19 June 2023,06:00:00,1943,Eggs,18.38,4,Mobile Payment,Dairy
15,13 August 2023,04:00:00,1944,Tomatoes,14.1,4,Debit Card,Produce
26,19 July 2023,22:00:00,1950,Bread,5.84,2,Credit Card,Bakery
90,20 July 2023,18:00:00,1952,Tofu,2.75,1,Cash,Vegetarian
157,06 June 2023,08:00:00,1956,Milk,3.07,4,Mobile Payment,Dairy
133,11 July 2023,15:00:00,1957,Yogurt,16.26,4,Debit Card,Dairy
10,06 July 2023,03:00:00,1959,Potatoes,18.31,3,Credit Card,Produce
65,10 June 2023,09:00:00,1961,Tofu,19.73,4,Mobile Payment,Vegetarian
179,18 June 2023,18:00:00,1962,Milk,14.44,3,Credit Card,Dairy
22,13 July 2023,12:00:00,1963,Tofu,1.37,5,Debit Card,Vegetarian
21,23 July 2023,05:00:00,1965,Lettuce,17.5,5,Credit Card,Produce
40,01 June 2023,14:00:00,1972,Lettuce,6.28,2,Debit Card,Produce
128,06 July 2023,19:00:00,1973,Potatoes,10.85,3,Credit Card,Produce
142,03 June 2023,01:00:00,1974,Cornflakes,14.75,4,Cash,Cereal
43,30 August 2023,17:00:00,1978,Bread,9.28,1,Credit Card,Bakery
157,13 July 2023,22:00:00,1979,Oranges,5.69,5,Mobile Payment,Produce
145,16 August 2023,15:00:00,1980,Coffee,14.32,3,Debit Card,Beverages
45,06 June 2023,15:00:00,1982,Cornflakes,9.85,2,Debit Card,Cereal
77,06 August 2023,23:00:00,1985,Lettuce,7.56,2,Cash,Produce
138,28 July 2023,11:00:00,1986,Chickpeas,9.27,4,Debit Card,Vegetarian
112,13 July 2023,01:00:00,1988,Bananas,2.87,1,Credit Card,Produce
75,31 August 2023,04:00:00,1991,Lettuce,7.55,2,Credit Card,Produce
40,28 July 2023,08:00:00,1992,Coffee,14.68,2,Cash,Beverages
21,29 June 2023,02:00:00,1993,Potatoes,9.08,5,Debit Card,Produce
142,01 June 2023,08:00:00,1994,Cheese,10.12,2,Debit Card,Dairy
93,27 June 2023,11:00:00,1997,Coffee,13.28,3,Debit Card,Beverages
65,21 August 2023,08:00:00,1999,Butter,19.68,1,Debit Card,Dairy
165,26 August 2023,10:00:00,2001,Oranges,11.97,4,Credit Card,Produce
22,23 August 2023,10:00:00,2002,Carrots,2.37,2,Credit Card,Produce
82,28 June 2023,16:00:00,2006,Cornflakes,8.71,2,Credit Card,Cereal
76,26 June 2023,00:00:00,2010,Lettuce,15.24,5,Credit Card,Produce
98,22 August 2023,23:00:00,2015,Apples,3.68,5,Debit Card,Produce
15,11 June 2023,14:00:00,2016,Bananas,14.25,5,Debit Card,Produce
108,05 August 2023,03:00:00,2017,Oranges,14.11,2,Credit Card,Produce
138,26 June 2023,18:00:00,2018,Oranges,11.78,4,Credit Card,Produce
136,18 July 2023,11:00:00,2019,Chicken,17.81,3,Mobile Payment,Meat
45,02 July 2023,11:00:00,2020,Coffee,2.8,2,Credit Card,Beverages
123,13 July 2023,13:00:00,2021,Cornflakes,3.21,4,Debit Card,Cereal
112,02 June 2023,08:00:00,2025,Onions,8.32,2,Debit Card,Produce
169,31 August 2023,09:00:00,2026,Bread,14.73,1,Cash,Bakery
75,28 June 2023,21:00:00,2027,Cheese,2.97,5,Debit Card,Dairy
105,08 August 2023,19:00:00,2031,Lettuce,1.3,5,Mobile Payment,Produce
77,31 August 2023,22:00:00,2035,Cheese,5.5,4,Cash,Dairy
154,05 July 2023,12:00:00,2038,Oranges,9.53,5,Credit Card,Produce
154,02 June 2023,05:00:00,2040,Milk,16.18,1,Mobile Payment,Dairy
128,08 June 2023,22:00:00,2041,Tofu,1.34,2,Cash,Vegetarian
23,15 June 2023,03:00:00,2042,Eggs,13.08,2,Cash,Dairy
165,22 June 2023,03:00:00,2044,Chickpeas,17.12,4,Credit Card,Vegetarian
165,07 July 2023,17:00:00,2046,Tomatoes,9.3,5,Credit Card,Produce
145,02 August 2023,01:00:00,2048,Milk,10.9,3,Debit Card,Dairy
169,14 August 2023,04:00:00,2049,Tomatoes,3.96,4,Debit Card,Produce
162,26 July 2023,21:00:00,2052,Potatoes,19.27,4,Debit Card,Produce
17,10 August 2023,00:00:00,2053,Lettuce,18.04,2,Debit Card,Produce
70,24 July 2023,07:00:00,2054,Rice,3.74,1,Cash,Grains
30,28 August 2023,00:00:00,2055,Yogurt,13.37,5,Mobile Payment,Dairy
100,04 July 2023,05:00:00,2059,Yogurt,10.76,2,Cash,Dairy
60,21 July 2023,02:00:00,2061,Tofu,18.82,2,Credit Card,Vegetarian
54,11 July 2023,02:00:00,2062,Chickpeas,10.67,5,Cash,Vegetarian
75,31 July 2023,17:00:00,2063,Butter,6.05,1,Credit Card,Dairy
69,24 July 2023,16:00:00,2066,Potatoes,18.37,3,Cash,Produce
93,16 June 2023,04:00:00,2067,Oatmeal,3.89,2,Cash,Cereal
21,05 August 2023,02:00:00,2068,Carrots,18.36,2,Cash,Produce
21,19 August 2023,20:00:00,2072,Cheese,17.57,1,Mobile Payment,Dairy
133,11 August 2023,06:00:00,2073,Yogurt,10.85,2,Credit Card,Dairy
53,11 June 2023,03:00:00,2074,Yogurt,12.67,4,Credit Card,Dairy
68,29 June 2023,02:00:00,2075,Bananas,9.71,1,Debit Card,Produce
14,06 August 2023,18:00:00,2076,Chicken,0.54,4,Mobile Payment,Meat
80,21 June 2023,20:00:00,2077,Bananas,13.39,4,Debit Card,Produce
154,01 June 2023,00:00:00,2081,Tomatoes,5.94,5,Cash,Produce
45,12 August 2023,23:00:00,2085,Oranges,4.58,4,Credit Card,Produce
53,29 July 2023,21:00:00,2087,Cheese,3.3,2,Cash,Dairy
40,28 July 2023,09:00:00,2091,Beef,17.91,1,Mobile Payment,Meat
76,23 August 2023,18:00:00,2092,Beef,4.45,3,Credit Card,Meat
90,28 June 2023,11:00:00,2095,Bread,1.06,5,Debit Card,Bakery
56,14 August 2023,01:00:00,2098,Butter,10.78,3,Mobile Payment,Dairy
14,02 August 2023,07:00:00,2101,Cornflakes,5.94,1,Mobile Payment,Cereal
17,31 July 2023,06:00:00,2102,Milk,12.61,2,Cash,Dairy
113,12 July 2023,19:00:00,2103,Milk,7.42,2,Debit Card,Dairy
26,21 July 2023,01:00:00,2108,Pasta,16.42,2,Cash,Grains
52,02 August 2023,11:00:00,2109,Apples,7.69,3,Credit Card,Produce
17,13 June 2023,13:00:00,2113,Onions,5.49,1,Cash,Produce
25,21 July 2023,02:00:00,2114,Bananas,13.06,1,Credit Card,Produce
157,16 August 2023,11:00:00,2116,Yogurt,18.05,4,Cash,Dairy
94,19 August 2023,21:00:00,2118,Potatoes,19.73,4,Debit Card,Produce
25,07 June 2023,16:00:00,2120,Coffee,6.42,1,Credit Card,Beverages
30,23 August 2023,07:00:00,2121,Black Beans,13.68,3,Mobile Payment,Vegetarian
21,28 June 2023,03:00:00,2122,Chicken,1.61,1,Debit Card,Meat
23,12 July 2023,12:00:00,2123,Milk,10.29,5,Cash,Dairy
122,29 August 2023,13:00:00,2126,Oatmeal,19.13,1,Credit Card,Cereal
40,19 August 2023,02:00:00,2131,Carrots,7.4,1,Mobile Payment,Produce
100,22 August 2023,19:00:00,2132,Chickpeas,6.1,2,Credit Card,Vegetarian
50,19 June 2023,14:00:00,2135,Butter,1.3,4,Debit Card,Dairy
76,17 June 2023,10:00:00,2136,Milk,7.95,5,Mobile Payment,Dairy
45,01 July 2023,10:00:00,2138,Oranges,14.32,5,Cash,Produce
123,23 June 2023,05:00:00,2139,Cornflakes,17,5,Mobile Payment,Cereal
90,19 June 2023,05:00:00,2143,Butter,6.64,4,Mobile Payment,Dairy
133,09 July 2023,14:00:00,2145,Oranges,10.07,2,Mobile Payment,Produce
